REGION,COUNTRYNAME,STARTYEAR,STARTMONTH,PPT,TMAX,SOILMOISTURE,LOCUSTPRESENT,IS_RAINY_SEASON,IS_HOT_SEASON,PPT_TMAX_RATIO,SOILMOISTURE_TMAX_INTERACTION,PPT_CATEGORY,TMAX_CATEGORY,SOILMOISTURE_CATEGORY,LOCUST_RISK_SCORE
0.09090909090909091,0.13225806451612904,1985,1,26.8,15.16,0.1,0,0,0,1.6584158415841583,1.516,Medium,Low,Low,15.298
0.02127659574468085,0.6590296495956873,1985,1,0.0,38.07,37.6,0,0,0,0.0,1431.432,Low,High,High,22.701
0.3684210526315789,0.11668145519077196,1985,1,9.1,17.21,0.0,0,0,0,0.49972542559033495,0.0,Medium,Low,Low,8.803
0.024390243902439025,0.30215319449346983,1985,1,114.9,14.2,100.0,0,0,0,7.55921052631579,1420.0,High,Low,High,80.22
0.13636363636363635,0.11668145519077196,1985,1,10.0,16.61,0.0,0,0,0,0.5678591709256104,0.0,Medium,Low,Low,8.983
0.36065573770491804,0.11668145519077196,1985,1,25.9,15.24,0.2,0,0,0,1.5948275862068964,3.048,Medium,Low,Low,14.991999999999999
0.7238805970149254,0.11668145519077196,1985,1,22.0,13.35,0.1,0,0,0,1.5331010452961673,1.335,Medium,Low,Low,12.834999999999999
0.04878048780487805,0.11668145519077196,1985,1,94.6,16.6,41.2,0,0,0,5.374999999999999,683.9200000000001,High,Low,High,55.17999999999999
0.13333333333333333,0.11668145519077196,1985,1,103.1,16.32,46.7,0,0,0,5.952655889145496,762.144,High,Low,High,60.146
0.25,0.11668145519077196,1985,1,73.8,16.2,32.4,0,0,0,4.290697674418604,524.88,High,Low,High,44.099999999999994
0.1388888888888889,0.11668145519077196,1985,1,0.0,19.73,0.0,0,0,0,0.0,0.0,Low,Low,Low,5.919
0.025,0.13225806451612904,1985,1,81.7,12.9,91.5,0,0,0,5.877697841726619,1180.3500000000001,High,Low,High,64.0
0.1509433962264151,0.14705882352941177,1985,1,19.7,20.73,0.1,0,0,0,0.9065807639208467,2.073,Medium,Low,Low,14.129
0.023809523809523808,0.13388734995383195,1985,1,0.1,21.35,0.0,0,0,0,0.0044742729306487695,0.0,Low,Low,Low,6.445
0.5148514851485149,0.1278295605858855,1985,1,0.1,32.88,0.1,0,0,0,0.0029515938606847697,3.2880000000000003,Low,High,Low,9.934
0.07547169811320754,0.06493506493506493,1985,1,51.8,29.52,37.9,0,0,0,1.6972477064220184,1118.808,High,Medium,High,40.946
